Predator	Prey	ID
Auxis thazard	Leuroglossus schmidti	ASV_265,ASV_185,ASV_1101,ASV_243
Auxis thazard	Lutjanus argentimaculatus	ASV_265,ASV_185,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Auxis thazard	Microspathodon chrysurus	ASV_265,ASV_185,ASV_255,ASV_99
Auxis thazard	Myliobatis freminvillei	ASV_265,ASV_185,ASV_253
Auxis thazard	Phoxinus phoxinus	ASV_265,ASV_185,ASV_419
Auxis thazard	Plagiotremus tapeinosoma	ASV_265,ASV_185,ASV_1117,ASV_520,ASV_77,ASV_839,ASV_1048,ASV_1181,ASV_69
Auxis thazard	Prionotus evolans	ASV_265,ASV_185,ASV_1170,ASV_964,ASV_1304
Auxis thazard	Rhinoptera bonasus	ASV_265,ASV_185,ASV_1033
Auxis thazard	Sargocentron punctatissimum	ASV_265,ASV_185,ASV_264,ASV_554,ASV_140
Auxis thazard	Scartella cristata	ASV_265,ASV_185,ASV_57,ASV_27
Auxis thazard	Scopelosaurus harryi	ASV_265,ASV_185,ASV_829,ASV_577
Auxis thazard	Selar crumenophthalmus	ASV_265,ASV_185,ASV_151,ASV_62
Auxis thazard	Triaenodon obesus	ASV_265,ASV_185,ASV_325
Auxis thazard	Xyrichtys novacula	ASV_265,ASV_185,ASV_301,ASV_410,ASV_279
Auxis thazard	Mollusks	ASV_265,ASV_185
Auxis thazard	Zooplankton and Crustaceans	ASV_265,ASV_185
Bairdiella chrysoura	Abudefduf taurus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_1162
Bairdiella chrysoura	Ammodytes americanus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_241,ASV_124
Bairdiella chrysoura	Ammodytes dubius	ASV_158,ASV_72,ASV_47,ASV_76,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Bairdiella chrysoura	Ammodytes personatus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_22,ASV_1336,ASV_6
Bairdiella chrysoura	Brotula multibarbata	ASV_158,ASV_72,ASV_47,ASV_76,ASV_432,ASV_956
Bairdiella chrysoura	Chaetodon ocellatus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_229,ASV_119
Bairdiella chrysoura	Chanos chanos	ASV_158,ASV_72,ASV_47,ASV_76,ASV_236,ASV_97
Bairdiella chrysoura	Citharichthys sordidus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_471
Bairdiella chrysoura	Dicentrarchus labrax	ASV_158,ASV_72,ASV_47,ASV_76,ASV_1002
Bairdiella chrysoura	Engraulis japonicus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_368,ASV_535,ASV_977,ASV_197
Bairdiella chrysoura	Gerres cinereus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_200,ASV_94,ASV_983
Bairdiella chrysoura	Girella cyanea	ASV_158,ASV_72,ASV_47,ASV_76,ASV_398,ASV_151
Bairdiella chrysoura	Heteropriacanthus cruentatus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_795,ASV_1023
Bairdiella chrysoura	Hyporhamphus quoyi	ASV_158,ASV_72,ASV_47,ASV_76,ASV_197,ASV_49,ASV_98
Bairdiella chrysoura	Lagodon rhomboides	ASV_158,ASV_72,ASV_47,ASV_76,ASV_313,ASV_448
Bairdiella chrysoura	Leuroglossus schmidti	ASV_158,ASV_72,ASV_47,ASV_76,ASV_1101,ASV_243
Bairdiella chrysoura	Lutjanus argentimaculatus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Bairdiella chrysoura	Microspathodon chrysurus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_255,ASV_99
Bairdiella chrysoura	Myliobatis freminvillei	ASV_158,ASV_72,ASV_47,ASV_76,ASV_253
Bairdiella chrysoura	Phoxinus phoxinus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_419
Bairdiella chrysoura	Rhinoptera bonasus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_1033
Bairdiella chrysoura	Sargocentron punctatissimum	ASV_158,ASV_72,ASV_47,ASV_76,ASV_264,ASV_554,ASV_140
Bairdiella chrysoura	Scartella cristata	ASV_158,ASV_72,ASV_47,ASV_76,ASV_57,ASV_27
Bairdiella chrysoura	Scopelosaurus harryi	ASV_158,ASV_72,ASV_47,ASV_76,ASV_829,ASV_577
Bairdiella chrysoura	Selar crumenophthalmus	ASV_158,ASV_72,ASV_47,ASV_76,ASV_151,ASV_62
Bairdiella chrysoura	Xyrichtys novacula	ASV_158,ASV_72,ASV_47,ASV_76,ASV_301,ASV_410,ASV_279
Bairdiella chrysoura	Detritus	ASV_158,ASV_72,ASV_47,ASV_76
Bairdiella chrysoura	Zooplankton and Crustaceans	ASV_158,ASV_72,ASV_47,ASV_76
Bairdiella chrysoura	Worms	ASV_158,ASV_72,ASV_47,ASV_76
Bairdiella chrysoura	Phytoplankton and Algae	ASV_158,ASV_72,ASV_47,ASV_76
Bairdiella chrysoura	Mollusks	ASV_158,ASV_72,ASV_47,ASV_76
Brotula multibarbata	Abudefduf taurus	ASV_432,ASV_956,ASV_1162
Brotula multibarbata	Ammodytes americanus	ASV_432,ASV_956,ASV_241,ASV_124
Brotula multibarbata	Ammodytes dubius	ASV_432,ASV_956,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Brotula multibarbata	Ammodytes personatus	ASV_432,ASV_956,ASV_22,ASV_1336,ASV_6
Brotula multibarbata	Chanos chanos	ASV_432,ASV_956,ASV_236,ASV_97
Brotula multibarbata	Citharichthys sordidus	ASV_432,ASV_956,ASV_471
Brotula multibarbata	Engraulis japonicus	ASV_432,ASV_956,ASV_368,ASV_535,ASV_977,ASV_197
Brotula multibarbata	Gerres cinereus	ASV_432,ASV_956,ASV_200,ASV_94,ASV_983
Brotula multibarbata	Girella cyanea	ASV_432,ASV_956,ASV_398,ASV_151
Brotula multibarbata	Heteropriacanthus cruentatus	ASV_432,ASV_956,ASV_795,ASV_1023
Brotula multibarbata	Hyporhamphus quoyi	ASV_432,ASV_956,ASV_197,ASV_49,ASV_98
Brotula multibarbata	Lagodon rhomboides	ASV_432,ASV_956,ASV_313,ASV_448
Brotula multibarbata	Leuroglossus schmidti	ASV_432,ASV_956,ASV_1101,ASV_243
Brotula multibarbata	Lutjanus argentimaculatus	ASV_432,ASV_956,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Brotula multibarbata	Microspathodon chrysurus	ASV_432,ASV_956,ASV_255,ASV_99
Brotula multibarbata	Phoxinus phoxinus	ASV_432,ASV_956,ASV_419
Brotula multibarbata	Sargocentron punctatissimum	ASV_432,ASV_956,ASV_264,ASV_554,ASV_140
Brotula multibarbata	Scartella cristata	ASV_432,ASV_956,ASV_57,ASV_27
Brotula multibarbata	Scopelosaurus harryi	ASV_432,ASV_956,ASV_829,ASV_577
Brotula multibarbata	Xyrichtys novacula	ASV_432,ASV_956,ASV_301,ASV_410,ASV_279
Brotula multibarbata	Zooplankton and Crustaceans	ASV_432,ASV_956
Caranx bucculentus	Abudefduf taurus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_1162
Caranx bucculentus	Ammodytes americanus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_241,ASV_124
Caranx bucculentus	Ammodytes dubius	ASV_138,ASV_317,ASV_192,ASV_215,ASV_331,ASV_818,ASV_954,ASV_287,ASV_365
Caranx bucculentus	Ammodytes personatus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_22,ASV_1336,ASV_6
Caranx bucculentus	Bairdiella chrysoura	ASV_138,ASV_317,ASV_192,ASV_215,ASV_158,ASV_72,ASV_47,ASV_76
Caranx bucculentus	Brotula multibarbata	ASV_138,ASV_317,ASV_192,ASV_215,ASV_432,ASV_956
Caranx bucculentus	Chaetodon ocellatus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_229,ASV_119
Caranx bucculentus	Chanos chanos	ASV_138,ASV_317,ASV_192,ASV_215,ASV_236,ASV_97
Caranx bucculentus	Citharichthys sordidus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_471
Caranx bucculentus	Dicentrarchus labrax	ASV_138,ASV_317,ASV_192,ASV_215,ASV_1002
Caranx bucculentus	Engraulis japonicus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_368,ASV_535,ASV_977,ASV_197
Caranx bucculentus	Gerres cinereus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_200,ASV_94,ASV_983
Caranx bucculentus	Girella cyanea	ASV_138,ASV_317,ASV_192,ASV_215,ASV_398,ASV_151
Caranx bucculentus	Heteropriacanthus cruentatus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_795,ASV_1023
Caranx bucculentus	Hyporhamphus quoyi	ASV_138,ASV_317,ASV_192,ASV_215,ASV_197,ASV_49,ASV_98
Caranx bucculentus	Lagodon rhomboides	ASV_138,ASV_317,ASV_192,ASV_215,ASV_313,ASV_448
Caranx bucculentus	Leuroglossus schmidti	ASV_138,ASV_317,ASV_192,ASV_215,ASV_1101,ASV_243
Caranx bucculentus	Lutjanus argentimaculatus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86
Caranx bucculentus	Microspathodon chrysurus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_255,ASV_99
Caranx bucculentus	Myliobatis freminvillei	ASV_138,ASV_317,ASV_192,ASV_215,ASV_253
Caranx bucculentus	Phoxinus phoxinus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_419
Caranx bucculentus	Plagiotremus tapeinosoma	ASV_138,ASV_317,ASV_192,ASV_215,ASV_1117,ASV_520,ASV_77,ASV_839,ASV_1048,ASV_1181,ASV_69
Caranx bucculentus	Rhinoptera bonasus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_1033
Caranx bucculentus	Sargocentron punctatissimum	ASV_138,ASV_317,ASV_192,ASV_215,ASV_264,ASV_554,ASV_140
Caranx bucculentus	Scartella cristata	ASV_138,ASV_317,ASV_192,ASV_215,ASV_57,ASV_27
Caranx bucculentus	Scopelosaurus harryi	ASV_138,ASV_317,ASV_192,ASV_215,ASV_829,ASV_577
Caranx bucculentus	Selar crumenophthalmus	ASV_138,ASV_317,ASV_192,ASV_215,ASV_151,ASV_62
Caranx bucculentus	Xyrichtys novacula	ASV_138,ASV_317,ASV_192,ASV_215,ASV_301,ASV_410,ASV_279
Caranx bucculentus	Zooplankton and Crustaceans	ASV_138,ASV_317,ASV_192,ASV_215
Caranx bucculentus	Other Invertebrates	ASV_138,ASV_317,ASV_192,ASV_215
Caranx bucculentus	Mollusks	ASV_138,ASV_317,ASV_192,ASV_215
